peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Flexible Planning Platforms,Flexibility,24,IBM Plan Analytics,,5.626657894,6.345061189,3,,2,
Flexible Planning Platforms,Flexibility,24,Oracle Hyp Plan,,5.626657894,4.28618795,6,,2,
Flexible Planning Platforms,Flexibility,24,Prophix,,5.626657894,7.276551573,1,,2,
Flexible Planning Platforms,Flexibility,24,SAP BW IP,,5.626657894,2.392004547,7,,2,
Flexible Planning Platforms,Flexibility,24,Valsight,,5.626657894,6.031741696,4,,2,
Flexible Planning Platforms,Self-service,25,BOARD,,4.269480089,5.500122445,3,,2,
Flexible Planning Platforms,Self-service,25,Cubeware,,4.269480089,3.766862443,4,,2,
Flexible Planning Platforms,Self-service,25,IBM Plan Analytics,,4.269480089,6.536165546,2,,2,
Flexible Planning Platforms,Self-service,25,Oracle Hyp Plan,,4.269480089,1.322474271,6,,2,
Flexible Planning Platforms,Self-service,25,Prophix,,4.269480089,8.541121329,1,,2,
Flexible Planning Platforms,Self-service,25,SAP BW IP,,4.269480089,1,7,,2,
Flexible Planning Platforms,Self-service,25,Valsight,,4.269480089,3.219614591,5,,2,
Flexible Planning Platforms,Competitiveness,26,BOARD,,4.830052152,n/a,n/a,,,
Flexible Planning Platforms,Competitiveness,26,Cubeware,,4.830052152,3.114624919,6,,1,
Flexible Planning Platforms,Competitiveness,26,IBM Plan Analytics,,4.830052152,6.47362716,1,,1,
Flexible Planning Platforms,Competitiveness,26,Oracle Hyp Plan,,4.830052152,3.312921211,5,,1,
Flexible Planning Platforms,Competitiveness,26,Prophix,,4.830052152,4.838171859,3,,1,
Flexible Planning Platforms,Competitiveness,26,SAP BW IP,,4.830052152,4.821402547,4,,1,
Flexible Planning Platforms,Competitiveness,26,Valsight,,4.830052152,6.419565217,2,,1,
Flexible Planning Platforms,Considered for purchase,27,BOARD,,5.38121118,7.505434783,2,,2,
Flexible Planning Platforms,Considered for purchase,27,Cubeware,,5.38121118,5.059782609,5,,2,
Flexible Planning Platforms,Considered for purchase,27,IBM Plan Analytics,,5.38121118,10,1,,2,
Flexible Planning Platforms,Considered for purchase,27,Oracle Hyp Plan,,5.38121118,5.597826087,4,,2,
Flexible Planning Platforms,Considered for purchase,27,Prophix,,5.38121118,1.489130435,6,,2,
Flexible Planning Platforms,Considered for purchase,27,SAP BW IP,,5.38121118,6.967391304,3,,2,
Flexible Planning Platforms,Considered for purchase,27,Valsight,,5.38121118,1.048913043,7,,2,
Flexible Planning Platforms,Competitive win rate,28,BOARD,,4.698637645,n/a,n/a,,2,
Flexible Planning Platforms,Competitive win rate,28,Cubeware,,4.698637645,1.817853126,5,,2,
Flexible Planning Platforms,Competitive win rate,28,IBM Plan Analytics,,4.698637645,4.122711934,3,,2,
Flexible Planning Platforms,Competitive win rate,28,Oracle Hyp Plan,,4.698637645,1.789651294,6,,2,
Flexible Planning Platforms,Competitive win rate,28,Prophix,,4.698637645,7.070866142,2,,2,
Flexible Planning Platforms,Competitive win rate,28,SAP BW IP,,4.698637645,3.390743376,4,,2,
Flexible Planning Platforms,Competitive win rate,28,Valsight,,4.698637645,10,1,,2,
Solution-focused Planning Products,Business value,1,CoPlanner,,5.825822031,6.582331032,5,,1,
Solution-focused Planning Products,Business value,1,Corporate Planning,,5.825822031,8.53285652,2,,1,
Solution-focused Planning Products,Business value,1,evidanza,,5.825822031,4.187958713,9,,1,
Solution-focused Planning Products,Business value,1,Infor,,5.825822031,3.749152707,10,,1,
Solution-focused Planning Products,Business value,1,Jedox,,5.825822031,8.395564168,3,,1,
Solution-focused Planning Products,Business value,1,Longview Pl. (On-Pr.)  ,,5.825822031,6.014946762,6,,1,
Solution-focused Planning Products,Business value,1,macs Controlling,,5.825822031,8.953126357,1,,1,
Solution-focused Planning Products,Business value,1,Unit4 Prevero,,5.825822031,4.300363747,8,,1,
Solution-focused Planning Products,Business value,1,SAP Analytics Cloud,,5.825822031,7.188162419,4,,1,
Solution-focused Planning Products,Business value,1,SAP BPC,,5.825822031,1.187617261,11,,1,
Solution-focused Planning Products,Business value,1,Longview Pl. (Tidem.),,5.825822031,4.991962657,7,,1,
Solution-focused Planning Products,Business benefits,2,CoPlanner,,6.22788815,6.538461538,6,,2,
Solution-focused Planning Products,Business benefits,2,Corporate Planning,,6.22788815,9.522599352,2,,2,
Solution-focused Planning Products,Business benefits,2,evidanza,,6.22788815,1,11,,2,
Solution-focused Planning Products,Business benefits,2,Infor,,6.22788815,4.164250384,9,,2,
Solution-focused Planning Products,Business benefits,2,Jedox,,6.22788815,7.980579078,4,,2,
Solution-focused Planning Products,Business benefits,2,Longview Pl. (On-Pr.)  ,,6.22788815,5.367729831,7,,2,
Solution-focused Planning Products,Business benefits,2,macs Controlling,,6.22788815,10,1,,2,
Solution-focused Planning Products,Business benefits,2,Unit4 Prevero,,6.22788815,5.231192883,8,,2,
Solution-focused Planning Products,Business benefits,2,SAP Analytics Cloud,,6.22788815,8.609756098,3,,2,
Solution-focused Planning Products,Business benefits,2,SAP BPC,,6.22788815,2.125703565,10,,2,
Solution-focused Planning Products,Business benefits,2,Longview Pl. (Tidem.),,6.22788815,7.966496918,5,,2,
Solution-focused Planning Products,Project success,3,CoPlanner,,6.5252963,7.752718743,3,,2,
Solution-focused Planning Products,Project success,3,Corporate Planning,,6.5252963,7.591513256,5,,2,
Solution-focused Planning Products,Project success,3,evidanza,,6.5252963,6.432369038,7,,2,
Solution-focused Planning Products,Project success,3,Infor,,6.5252963,4.098727699,10,,2,
Solution-focused Planning Products,Project success,3,Jedox,,6.5252963,8.74004184,2,,2,
Solution-focused Planning Products,Project success,3,Longview Pl. (On-Pr.)  ,,6.5252963,7.698983581,4,,2,
Solution-focused Planning Products,Project success,3,macs Controlling,,6.5252963,9.934030493,1,,2,
Solution-focused Planning Products,Project success,3,Unit4 Prevero,,6.5252963,5.468107645,9,,2,
Solution-focused Planning Products,Project success,3,SAP Analytics Cloud,,6.5252963,7.00938233,6,,2,
Solution-focused Planning Products,Project success,3,SAP BPC,,6.5252963,1,11,,2,
Solution-focused Planning Products,Project success,3,Longview Pl. (Tidem.),,6.5252963,6.052384676,8,,2,
Solution-focused Planning Products,Project length,4,CoPlanner,,4.575577569,4.848684211,5,,2,
Solution-focused Planning Products,Project length,4,Corporate Planning,,4.575577569,9.45,1,,2,
Solution-focused Planning Products,Project length,4,evidanza,,4.575577569,2.415322581,8,,2,
Solution-focused Planning Products,Project length,4,Infor,,4.575577569,3.017241379,7,,2,
Solution-focused Planning Products,Project length,4,Jedox,,4.575577569,8.086340206,2,,2,
Solution-focused Planning Products,Project length,4,Longview Pl. (On-Pr.)  ,,4.575577569,3.8125,6,,2,
Solution-focused Planning Products,Project length,4,macs Controlling,,4.575577569,6.958333333,3,,2,
Solution-focused Planning Products,Project length,4,Unit4 Prevero,,4.575577569,2.083333333,9,,2,
Solution-focused Planning Products,Project length,4,SAP Analytics Cloud,,4.575577569,6.745535714,4,,2,
Solution-focused Planning Products,Project length,4,SAP BPC,,4.575577569,1,11,,2,
Solution-focused Planning Products,Project length,4,Longview Pl. (Tidem.),,4.575577569,1.9140625,10,,2,
Solution-focused Planning Products,Customer satisfaction,5,CoPlanner,,5.386725134,7.16325803,2,,1,
Solution-focused Planning Products,Customer satisfaction,5,Corporate Planning,,5.386725134,6.281206656,5,,1,
Solution-focused Planning Products,Customer satisfaction,5,evidanza,,5.386725134,4.687457845,8,,1,
Solution-focused Planning Products,Customer satisfaction,5,Infor,,5.386725134,3.123223666,10,,1,
Solution-focused Planning Products,Customer satisfaction,5,Jedox,,5.386725134,6.476721904,3,,1,
Solution-focused Planning Products,Customer satisfaction,5,Longview Pl. (On-Pr.)  ,,5.386725134,5.334536459,7,,1,
Solution-focused Planning Products,Customer satisfaction,5,macs Controlling,,5.386725134,7.952938813,1,,1,
Solution-focused Planning Products,Customer satisfaction,5,Unit4 Prevero,,5.386725134,4.400173641,9,,1,
Solution-focused Planning Products,Customer satisfaction,5,SAP Analytics Cloud,,5.386725134,5.73596457,6,,1,
Solution-focused Planning Products,Customer satisfaction,5,SAP BPC,,5.386725134,1.693671679,11,,1,
Solution-focused Planning Products,Customer satisfaction,5,Longview Pl. (Tidem.),,5.386725134,6.404823208,4,,1,
Solution-focused Planning Products,Price-to-value,6,CoPlanner,,6.781933647,9.01767094,2,,2,
Solution-focused Planning Products,Price-to-value,6,Corporate Planning,,6.781933647,7.185005054,6,,2,
Solution-focused Planning Products,Price-to-value,6,evidanza,,6.781933647,6.174316162,9,,2,
Solution-focused Planning Products,Price-to-value,6,Infor,,6.781933647,5.297996314,10,,2,
Solution-focused Planning Products,Price-to-value,6,Jedox,,6.781933647,8.327141923,3,,2,
Solution-focused Planning Products,Price-to-value,6,Longview Pl. (On-Pr.)  ,,6.781933647,6.688423806,7,,2,
Solution-focused Planning Products,Price-to-value,6,macs Controlling,,6.781933647,10,1,,2,
Solution-focused Planning Products,Price-to-value,6,Unit4 Prevero,,6.781933647,6.195046309,8,,2,
Solution-focused Planning Products,Price-to-value,6,SAP Analytics Cloud,,6.781933647,7.416742969,4,,2,
Solution-focused Planning Products,Price-to-value,6,SAP BPC,,6.781933647,1,11,,2,
Solution-focused Planning Products,Price-to-value,6,Longview Pl. (Tidem.),,6.781933647,7.298926634,5,,2,
Solution-focused Planning Products,Recommendation,7,CoPlanner,,6.866524734,7.545454545,5,,2,
Solution-focused Planning Products,Recommendation,7,Corporate Planning,,6.866524734,7.684210526,4,,2,
Solution-focused Planning Products,Recommendation,7,evidanza,,6.866524734,6.954887218,7,,2,
Solution-focused Planning Products,Recommendation,7,Infor,,6.866524734,3.928229665,11,,2,
Solution-focused Planning Products,Recommendation,7,Jedox,,6.866524734,8.708133971,3,,2,
Solution-focused Planning Products,Recommendation,7,Longview Pl. (On-Pr.)  ,,6.866524734,5.736842105,8,,2,
Solution-focused Planning Products,Recommendation,7,macs Controlling,,6.866524734,9.378289474,1,,2,
Solution-focused Planning Products,Recommendation,7,Unit4 Prevero,,6.866524734,5.095076401,9,,2,
Solution-focused Planning Products,Recommendation,7,SAP Analytics Cloud,,6.866524734,7.402903811,6,,2,
Solution-focused Planning Products,Recommendation,7,SAP BPC,,6.866524734,4.112781955,10,,2,
Solution-focused Planning Products,Recommendation,7,Longview Pl. (Tidem.),,6.866524734,8.984962406,2,,2,
Solution-focused Planning Products,Vendor support,8,CoPlanner,,6.436013078,9.677380952,2,,2,
Solution-focused Planning Products,Vendor support,8,Corporate Planning,,6.436013078,7.445238095,4,,2,
Solution-focused Planning Products,Vendor support,8,evidanza,,6.436013078,6.298979592,7,,2,
Solution-focused Planning Products,Vendor support,8,Infor,,6.436013078,3.117281106,10,,2,
Solution-focused Planning Products,Vendor support,8,Jedox,,6.436013078,6.789919893,6,,2,
Solution-focused Planning Products,Vendor support,8,Longview Pl. (On-Pr.)  ,,6.436013078,5.725,8,,2,
Solution-focused Planning Products,Vendor support,8,macs Controlling,,6.436013078,9.813169643,1,,2,
Solution-focused Planning Products,Vendor support,8,Unit4 Prevero,,6.436013078,5.502073733,9,,2,
Solution-focused Planning Products,Vendor support,8,SAP Analytics Cloud,,6.436013078,7.564285714,3,,2,
Solution-focused Planning Products,Vendor support,8,SAP BPC,,6.436013078,1.492857143,11,,2,
Solution-focused Planning Products,Vendor support,8,Longview Pl. (Tidem.),,6.436013078,7.369957983,5,,2,
Solution-focused Planning Products,Implementer support,9,CoPlanner,,6.311637187,10,1,,2,
Solution-focused Planning Products,Implementer support,9,Corporate Planning,,6.311637187,6.416943118,5,,2,
Solution-focused Planning Products,Implementer support,9,evidanza,,6.311637187,4.23340784,10,,2,
Solution-focused Planning Products,Implementer support,9,Infor,,6.311637187,4.266725022,9,,2,
Solution-focused Planning Products,Implementer support,9,Jedox,,6.311637187,6.081448096,6,,2,
Solution-focused Planning Products,Implementer support,9,Longview Pl. (On-Pr.)  ,,6.311637187,8.812506613,3,,2,
Solution-focused Planning Products,Implementer support,9,macs Controlling,,6.311637187,9.887809491,2,,2,
Solution-focused Planning Products,Implementer support,9,Unit4 Prevero,,6.311637187,6.009469897,7,,2,
Solution-focused Planning Products,Implementer support,9,SAP Analytics Cloud,,6.311637187,5.81615702,8,,2,
Solution-focused Planning Products,Implementer support,9,SAP BPC,,6.311637187,1,11,,2,
Solution-focused Planning Products,Implementer support,9,Longview Pl. (Tidem.),,6.311637187,6.903541953,4,,2,
Solution-focused Planning Products,Product satisfaction,10,CoPlanner,,5.646798384,7.966314468,3,,2,
Solution-focused Planning Products,Product satisfaction,10,Corporate Planning,,5.646798384,8.322209436,2,,2,
Solution-focused Planning Products,Product satisfaction,10,evidanza,,5.646798384,3.102416571,9,,2,
Solution-focused Planning Products,Product satisfaction,10,Infor,,5.646798384,2.298357569,10,,2,
Solution-focused Planning Products,Product satisfaction,10,Jedox,,5.646798384,7.640344602,4,,2,
Solution-focused Planning Products,Product satisfaction,10,Longview Pl. (On-Pr.)  ,,5.646798384,6.582278481,6,,2,
Solution-focused Planning Products,Product satisfaction,10,macs Controlling,,5.646798384,8.893124281,1,,2,
Solution-focused Planning Products,Product satisfaction,10,Unit4 Prevero,,5.646798384,4.056572256,8,,2,
Solution-focused Planning Products,Product satisfaction,10,SAP Analytics Cloud,,5.646798384,5.422324511,7,,2,
Solution-focused Planning Products,Product satisfaction,10,SAP BPC,,5.646798384,1,11,,2,
Solution-focused Planning Products,Product satisfaction,10,Longview Pl. (Tidem.),,5.646798384,6.830840046,5,,2,
Solution-focused Planning Products,Functionality,11,CoPlanner,,5.491617496,6.622547579,3,,1,
Solution-focused Planning Products,Functionality,11,Corporate Planning,,5.491617496,6.652993695,2,,1,
Solution-focused Planning Products,Functionality,11,evidanza,,5.491617496,4.389201617,9,,1,
Solution-focused Planning Products,Functionality,11,Infor,,5.491617496,3.361720982,11,,1,
Solution-focused Planning Products,Functionality,11,Jedox,,5.491617496,6.204039125,4,,1,
Solution-focused Planning Products,Functionality,11,Longview Pl. (On-Pr.)  ,,5.491617496,5.701663366,6,,1,
Solution-focused Planning Products,Functionality,11,macs Controlling,,5.491617496,7.985990262,1,,1,
Solution-focused Planning Products,Functionality,11,Unit4 Prevero,,5.491617496,4.759257671,8,,1,
Solution-focused Planning Products,Functionality,11,SAP Analytics Cloud,,5.491617496,5.965533265,5,,1,
Solution-focused Planning Products,Functionality,11,SAP BPC,,5.491617496,3.45533092,10,,1,
Solution-focused Planning Products,Functionality,11,Longview Pl. (Tidem.),,5.491617496,5.309513975,7,,1,
Solution-focused Planning Products,Predefined data connectivity,12,CoPlanner,,5.437822588,7.73907663,2,,2,
Solution-focused Planning Products,Predefined data connectivity,12,Corporate Planning,,5.437822588,7.017156251,4,,2,
Solution-focused Planning Products,Predefined data connectivity,12,evidanza,,5.437822588,7.50816138,3,,2,
Solution-focused Planning Products,Predefined data connectivity,12,Infor,,5.437822588,5.054230129,5,,2,
Solution-focused Planning Products,Predefined data connectivity,12,Jedox,,5.437822588,5.034468973,6,,2,
Solution-focused Planning Products,Predefined data connectivity,12,Longview Pl. (On-Pr.)  ,,5.437822588,4.392670157,8,,2,
Solution-focused Planning Products,Predefined data connectivity,12,macs Controlling,,5.437822588,3.344044503,10,,2,
Solution-focused Planning Products,Predefined data connectivity,12,Unit4 Prevero,,5.437822588,4.754433373,7,,2,
Solution-focused Planning Products,Predefined data connectivity,12,SAP Analytics Cloud,,5.437822588,4.215183246,9,,2,
Solution-focused Planning Products,Predefined data connectivity,12,SAP BPC,,5.437822588,8.582897033,1,,2,
Solution-focused Planning Products,Predefined data connectivity,12,Longview Pl. (Tidem.),,5.437822588,2.173726797,11,,2,
Solution-focused Planning Products,Data integration,13,CoPlanner,,6.65304896,7.416918429,5,,2,
Solution-focused Planning Products,Data integration,13,Corporate Planning,,6.65304896,8.340232693,3,,2,
Solution-focused Planning Products,Data integration,13,evidanza,,6.65304896,5.940871817,7,,2,
Solution-focused Planning Products,Data integration,13,Infor,,6.65304896,3.421752266,11,,2,
Solution-focused Planning Products,Data integration,13,Jedox,,6.65304896,8.606701456,2,,2,
Solution-focused Planning Products,Data integration,13,Longview Pl. (On-Pr.)  ,,6.65304896,8.105740181,4,,2,
Solution-focused Planning Products,Data integration,13,macs Controlling,,6.65304896,10,1,,2,
Solution-focused Planning Products,Data integration,13,Unit4 Prevero,,6.65304896,6.531290462,6,,2,
Solution-focused Planning Products,Data integration,13,SAP Analytics Cloud,,6.65304896,5.681087613,8,,2,
Solution-focused Planning Products,Data integration,13,SAP BPC,,6.65304896,4.358549849,10,,2,
Solution-focused Planning Products,Data integration,13,Longview Pl. (Tidem.),,6.65304896,4.780393791,9,,2,
Solution-focused Planning Products,Planning content,14,CoPlanner,,5.156090992,8.094758065,3,,2,
Solution-focused Planning Products,Planning content,14,Corporate Planning,,5.156090992,8.429966044,1,,2,
Solution-focused Planning Products,Planning content,14,evidanza,,5.156090992,3.903225806,7,,2,
Solution-focused Planning Products,Planning content,14,Infor,,5.156090992,1.362903226,11,,2,
Solution-focused Planning Products,Planning content,14,Jedox,,5.156090992,4.715144888,6,,2,
Solution-focused Planning Products,Planning content,14,Longview Pl. (On-Pr.)  ,,5.156090992,3.177419355,9,,2,
Solution-focused Planning Products,Planning content,14,macs Controlling,,5.156090992,7.755583127,4,,2,
Solution-focused Planning Products,Planning content,14,Unit4 Prevero,,5.156090992,3.592165899,8,,2,
Solution-focused Planning Products,Planning content,14,SAP Analytics Cloud,,5.156090992,8.258064516,2,,2,
Solution-focused Planning Products,Planning content,14,SAP BPC,,5.156090992,1.725806452,10,,2,
Solution-focused Planning Products,Planning content,14,Longview Pl. (Tidem.),,5.156090992,5.701963534,5,,2,
Solution-focused Planning Products,Planning functionality,15,CoPlanner,,5.591991659,9.980168021,2,,2,
Solution-focused Planning Products,Planning functionality,15,Corporate Planning,,5.591991659,7.802256138,3,,2,
Solution-focused Planning Products,Planning functionality,15,evidanza,,5.591991659,1,11,,2,
Solution-focused Planning Products,Planning functionality,15,Infor,,5.591991659,1.368281354,10,,2,
Solution-focused Planning Products,Planning functionality,15,Jedox,,5.591991659,7.161061464,4,,2,
Solution-focused Planning Products,Planning functionality,15,Longview Pl. (On-Pr.)  ,,5.591991659,5.270072993,7,,2,
Solution-focused Planning Products,Planning functionality,15,macs Controlling,,5.591991659,10,1,,2,
Solution-focused Planning Products,Planning functionality,15,Unit4 Prevero,,5.591991659,6.711090181,5,,2,
Solution-focused Planning Products,Planning functionality,15,SAP Analytics Cloud,,5.591991659,2.99270073,8,,2,
Solution-focused Planning Products,Planning functionality,15,SAP BPC,,5.591991659,2.642335766,9,,2,
Solution-focused Planning Products,Planning functionality,15,Longview Pl. (Tidem.),,5.591991659,6.583941606,6,,2,
Solution-focused Planning Products,Workflow,16,CoPlanner,,5.609517095,5.366669782,6,,2,
Solution-focused Planning Products,Workflow,16,Corporate Planning,,5.609517095,4.907524735,8,,2,
Solution-focused Planning Products,Workflow,16,evidanza,,5.609517095,4.471765684,9,,2,
Solution-focused Planning Products,Workflow,16,Infor,,5.609517095,4.212689524,10,,2,
Solution-focused Planning Products,Workflow,16,Jedox,,5.609517095,5.354987764,7,,2,
Solution-focused Planning Products,Workflow,16,Longview Pl. (On-Pr.)  ,,5.609517095,7.295078979,2,,2,
Solution-focused Planning Products,Workflow,16,macs Controlling,,5.609517095,8.666332083,1,,2,
Solution-focused Planning Products,Workflow,16,Unit4 Prevero,,5.609517095,3.620515444,11,,2,
Solution-focused Planning Products,Workflow,16,SAP Analytics Cloud,,5.609517095,5.55517508,4,,2,
Solution-focused Planning Products,Workflow,16,SAP BPC,,5.609517095,5.55517508,4,,2,
Solution-focused Planning Products,Workflow,16,Longview Pl. (Tidem.),,5.609517095,6.698773887,3,,2,
Solution-focused Planning Products,Forecasting,17,CoPlanner,,6.363902376,8.204898911,4,,2,
Solution-focused Planning Products,Forecasting,17,Corporate Planning,,6.363902376,8.36557154,2,,2,
Solution-focused Planning Products,Forecasting,17,evidanza,,6.363902376,4.264926635,9,,2,
Solution-focused Planning Products,Forecasting,17,Infor,,6.363902376,4.073317041,10,,2,
Solution-focused Planning Products,Forecasting,17,Jedox,,6.363902376,8.228128689,3,,2,
Solution-focused Planning Products,Forecasting,17,Longview Pl. (On-Pr.)  ,,6.363902376,4.562986003,8,,2,
Solution-focused Planning Products,Forecasting,17,macs Controlling,,6.363902376,8.755776494,1,,2,
Solution-focused Planning Products,Forecasting,17,Unit4 Prevero,,6.363902376,5.175072206,7,,2,
Solution-focused Planning Products,Forecasting,17,SAP Analytics Cloud,,6.363902376,7.679061219,6,,2,
Solution-focused Planning Products,Forecasting,17,SAP BPC,,6.363902376,2.923659477,11,,2,
Solution-focused Planning Products,Forecasting,17,Longview Pl. (Tidem.),,6.363902376,7.769527919,5,,2,
Solution-focused Planning Products,Simulation,18,CoPlanner,,4.682475503,5.018206522,6,,2,
Solution-focused Planning Products,Simulation,18,Corporate Planning,,4.682475503,5.814266304,4,,2,
Solution-focused Planning Products,Simulation,18,evidanza,,4.682475503,2.563688859,10,,2,
Solution-focused Planning Products,Simulation,18,Infor,,4.682475503,2.576956522,9,,2,
Solution-focused Planning Products,Simulation,18,Jedox,,4.682475503,5.100428659,5,,2,
Solution-focused Planning Products,Simulation,18,Longview Pl. (On-Pr.)  ,,4.682475503,4.300191816,7,,2,
Solution-focused Planning Products,Simulation,18,macs Controlling,,4.682475503,7.5390625,1,,2,
Solution-focused Planning Products,Simulation,18,Unit4 Prevero,,4.682475503,3.779891304,8,,2,
Solution-focused Planning Products,Simulation,18,SAP Analytics Cloud,,4.682475503,7.317934783,2,,2,
Solution-focused Planning Products,Simulation,18,SAP BPC,,4.682475503,1,11,,2,
Solution-focused Planning Products,Simulation,18,Longview Pl. (Tidem.),,4.682475503,6.496603261,3,,2,
Solution-focused Planning Products,Driver-based planning,19,CoPlanner,,3.290028552,1,11,,2,
Solution-focused Planning Products,Driver-based planning,19,Corporate Planning,,3.290028552,1.214054054,9,,2,
Solution-focused Planning Products,Driver-based planning,19,evidanza,,3.290028552,1.157392687,10,,2,
Solution-focused Planning Products,Driver-based planning,19,Infor,,3.290028552,3.675675676,4,,2,
Solution-focused Planning Products,Driver-based planning,19,Jedox,,3.290028552,3.18472601,6,,2,
Solution-focused Planning Products,Driver-based planning,19,Longview Pl. (On-Pr.)  ,,3.290028552,4.210810811,3,,2,
Solution-focused Planning Products,Driver-based planning,19,macs Controlling,,3.290028552,6.074557316,2,,2,
Solution-focused Planning Products,Driver-based planning,19,Unit4 Prevero,,3.290028552,2.467306016,8,,2,
Solution-focused Planning Products,Driver-based planning,19,SAP Analytics Cloud,,3.290028552,3.484555985,5,,2,
Solution-focused Planning Products,Driver-based planning,19,SAP BPC,,3.290028552,3.140540541,7,,2,
Solution-focused Planning Products,Driver-based planning,19,Longview Pl. (Tidem.),,3.290028552,6.580694981,1,,2,
Solution-focused Planning Products,Reporting/analysis,20,CoPlanner,,6.639679741,6.782231853,7,,2,
Solution-focused Planning Products,Reporting/analysis,20,Corporate Planning,,6.639679741,7.985915493,6,,2,
Solution-focused Planning Products,Reporting/analysis,20,evidanza,,6.639679741,8.69278169,3,,2,
Solution-focused Planning Products,Reporting/analysis,20,Infor,,6.639679741,4.509683099,9,,2,
Solution-focused Planning Products,Reporting/analysis,20,Jedox,,6.639679741,8.450704225,5,,2,
Solution-focused Planning Products,Reporting/analysis,20,Longview Pl. (On-Pr.)  ,,6.639679741,10,1,,2,
Solution-focused Planning Products,Reporting/analysis,20,macs Controlling,,6.639679741,9.738556338,2,,2,
Solution-focused Planning Products,Reporting/analysis,20,Unit4 Prevero,,6.639679741,6.201554153,8,,2,
Solution-focused Planning Products,Reporting/analysis,20,SAP Analytics Cloud,,6.639679741,8.506036217,4,,2,
Solution-focused Planning Products,Reporting/analysis,20,SAP BPC,,6.639679741,1.169014085,10,,2,
Solution-focused Planning Products,Reporting/analysis,20,Longview Pl. (Tidem.),,6.639679741,1,11,,2,
Solution-focused Planning Products,User experience,21,CoPlanner,,6.809780922,7.679024841,4,,1,
Solution-focused Planning Products,User experience,21,Corporate Planning,,6.809780922,6.47314629,8,,1,
Solution-focused Planning Products,User experience,21,evidanza,,6.809780922,6.436989757,9,,1,
Solution-focused Planning Products,User experience,21,Infor,,6.809780922,5.946193836,10,,1,
Solution-focused Planning Products,User experience,21,Jedox,,6.809780922,8.353840933,1,,1,
Solution-focused Planning Products,User experience,21,Longview Pl. (On-Pr.)  ,,6.809780922,8.183581061,3,,1,
Solution-focused Planning Products,User experience,21,macs Controlling,,6.809780922,8.297396168,2,,1,
Solution-focused Planning Products,User experience,21,Unit4 Prevero,,6.809780922,6.584386402,7,,1,
Solution-focused Planning Products,User experience,21,SAP Analytics Cloud,,6.809780922,6.768673143,6,,1,
Solution-focused Planning Products,User experience,21,SAP BPC,,6.809780922,2.995587461,11,,1,
Solution-focused Planning Products,User experience,21,Longview Pl. (Tidem.),,6.809780922,7.188770251,5,,1,
Solution-focused Planning Products,Performance satisfaction,22,CoPlanner,,5.905126557,6.5742913,3,,2,
Solution-focused Planning Products,Performance satisfaction,22,Corporate Planning,,5.905126557,5.905522049,6,,2,
Solution-focused Planning Products,Performance satisfaction,22,evidanza,,5.905126557,7.966318786,2,,2,
Solution-focused Planning Products,Performance satisfaction,22,Infor,,5.905126557,4.716092375,9,,2,
Solution-focused Planning Products,Performance satisfaction,22,Jedox,,5.905126557,6.342345164,5,,2,
Solution-focused Planning Products,Performance satisfaction,22,Longview Pl. (On-Pr.)  ,,5.905126557,6.42269188,4,,2,
Solution-focused Planning Products,Performance satisfaction,22,macs Controlling,,5.905126557,8.149697581,1,,2,
Solution-focused Planning Products,Performance satisfaction,22,Unit4 Prevero,,5.905126557,3.926638918,11,,2,
Solution-focused Planning Products,Performance satisfaction,22,SAP Analytics Cloud,,5.905126557,5.415322581,7,,2,
Solution-focused Planning Products,Performance satisfaction,22,SAP BPC,,5.905126557,4.835125448,8,,2,
Solution-focused Planning Products,Performance satisfaction,22,Longview Pl. (Tidem.),,5.905126557,4.702346041,10,,2,
Solution-focused Planning Products,Ease of use,23,CoPlanner,,7.812933969,8.380193031,7,,2,
Solution-focused Planning Products,Ease of use,23,Corporate Planning,,7.812933969,9.571144113,1,,2,
Solution-focused Planning Products,Ease of use,23,evidanza,,7.812933969,6.288866645,10,,2,
Solution-focused Planning Products,Ease of use,23,Infor,,7.812933969,6.307628356,9,,2,
Solution-focused Planning Products,Ease of use,23,Jedox,,7.812933969,9.122681427,4,,2,
Solution-focused Planning Products,Ease of use,23,Longview Pl. (On-Pr.)  ,,7.812933969,9.398307475,3,,2,
Solution-focused Planning Products,Ease of use,23,macs Controlling,,7.812933969,9.431399251,2,,2,
Solution-focused Planning Products,Ease of use,23,Unit4 Prevero,,7.812933969,7.208972201,8,,2,
Solution-focused Planning Products,Ease of use,23,SAP Analytics Cloud,,7.812933969,8.476727786,5,,2,
Solution-focused Planning Products,Ease of use,23,SAP BPC,,7.812933969,3.337094499,11,,2,
Solution-focused Planning Products,Ease of use,23,Longview Pl. (Tidem.),,7.812933969,8.419258879,6,,2,
Solution-focused Planning Products,Flexibility,24,CoPlanner,,6.274258175,7.494463869,5,,2,
Solution-focused Planning Products,Flexibility,24,Corporate Planning,,6.274258175,5.02787307,8,,2,
Solution-focused Planning Products,Flexibility,24,evidanza,,6.274258175,6.613364577,6,,2,
Solution-focused Planning Products,Flexibility,24,Infor,,6.274258175,6.302720717,7,,2,
Solution-focused Planning Products,Flexibility,24,Jedox,,6.274258175,7.783264033,2,,2,
Solution-focused Planning Products,Flexibility,24,Longview Pl. (On-Pr.)  ,,6.274258175,7.722148541,3,,2,
